word,n_entries,n_senses_total,polysemy_type,n_synsets,min_wup_sim,n_navigli_clusters,n_onto_senses_n_v,wn-abs-conc,mipvu,metonymy_entities,av_cos_mon_synonyms_to_word,av_wup_sim,n_syns_wup_distance
a,1,17,poly,7,0.1111111111111111,0,0,abs-conc,False,False,0.01546243519954962,0.27132651294574645,5.1007144093797745
nazionale,0,0,oov,0,None,0,0,-,False,False,OOWN,,
allopathy,1,1,mon,1,1.0,0,0,abs,ooc,False,OOV/OOW,1.0,0.0
crufts,0,0,oov,0,None,0,0,-,False,False,OOWN,,
surd,1,1,mon,2,None,0,0,abs,ooc,False,OOV/OOW,,
elemental,1,3,poly,3,None,2,0,-,ooc,False,OOWN,,
strong,1,10,poly,10,None,6,0,-,True,False,OOV/OOW,,
tonnage,1,4,poly,1,1.0,0,0,abs,ooc,False,1.0000000000000013,1.0,0.0
closing time,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
week,1,5,poly,3,0.7692307692307693,1,1,abs,False,False,0.19606993692545455,0.7905982905982906,0.6282051282051283
Extreme Unction,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
frenetic,1,1,mon,1,1.0,0,0,-,ooc,False,1.0000000000000004,1.0,0.0
industrial revolution,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
lie over,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
sully,1,1,mon,5,0.2,1,0,n,ooc,False,0.041421885558536965,0.31136363636363634,3.4431818181818183
sum up,1,2,poly,0,None,0,0,-,ooc,False,OOWN,,
consols,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
might - have - beens,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
cockerel,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000007,1.0,0.0
Romish,1,1,mon,1,1.0,0,0,-,ooc,False,OOV/OOW,1.0,0.0
worried,1,1,mon,8,0.18181818181818182,0,0,-,True,False,OOWN,0.2678403078403078,5.857277537277538
sainsburys,0,0,oov,0,None,0,0,-,False,False,OOWN,,
suspended,0,0,oov,7,0.16666666666666666,0,0,-,False,False,OOWN,0.22974506974506972,5.391784511784512
gringa,0,0,oov,0,None,0,0,-,False,False,OOWN,,
- form,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
pen up,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
appearance,1,3,poly,6,0.25,4,0,abs,False,False,OOV/OOW,0.436431437499549,3.3814113750027057
freudian,0,0,oov,2,None,0,0,conc,False,False,OOWN,,
clothes hanger,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
put upon,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
outward,1,6,poly,3,None,1,0,-,ooc,False,0.3313485259670963,,
Malta,0,0,oov,2,0.4,0,0,n,ooc,True,OOV/OOW,0.4,1.2
stoker,1,0,oov,3,0.36363636363636365,1,0,conc-n,ooc,False,OOV/OOW,0.43636363636363634,1.6909090909090911
parcel out,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
feeling,2,7,homonyms_only_different_pos,19,0.2,4,8,abs,True,False,OOV/OOW,0.32868615325920797,12.754963088075048
accursed,1,2,poly,2,None,0,0,-,ooc,False,OOV/OOW,,
spend,1,3,poly,3,0.2222222222222222,2,6,-,True,False,OOWN,0.43597883597883597,1.6920634920634923
quest,2,2,homonyms_only_different_pos,7,0.15384615384615385,2,4,abs,ooc,False,OOWN,0.27016140425231333,5.108870170233807
aim at,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
coastal,1,1,mon,2,None,1,0,-,ooc,False,OOWN,,
stock cube,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
alveolar,1,1,mon,3,None,2,0,abs,ooc,False,OOV/OOW,,
victualler,1,1,mon,2,0.72,1,0,conc,ooc,False,0.10481429639882425,0.72,0.56
look,3,19,homonyms_only_different_pos,14,0.125,9,12,abs,True,False,0.17339901239793384,0.28242024859671916,10.046116519645933
gramm-rudman-hollings,0,0,oov,0,None,0,0,-,False,False,OOWN,,
encroach,1,1,mon,2,0.2,1,0,-,ooc,False,OOWN,0.2,1.6
push along,1,2,poly,0,None,0,0,-,ooc,False,OOWN,,
scullion,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000009,1.0,0.0
counterirritant,1,1,mon,1,1.0,0,0,conc,ooc,False,OOV/OOW,1.0,0.0
quietus,1,2,poly,1,1.0,0,0,abs,ooc,False,1.000000000000001,1.0,0.0
misappropriate,1,1,mon,1,1.0,0,0,-,ooc,False,OOV/OOW,1.0,0.0
pig,2,7,homonyms_only_different_pos,9,0.2222222222222222,6,0,conc,True,False,0.137849203941929,0.4114912800166535,5.296578479850119
blistering,1,2,poly,7,0.125,1,0,conc,ooc,False,OOV/OOW,0.16287878787878787,5.859848484848485
concomitant,2,2,homonyms_only_different_pos,2,None,0,0,abs,False,False,0.37357248542546917,,
national government,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
rein,1,6,poly,6,0.11764705882352941,2,3,abs-conc,True,False,OOV/OOW,0.2375859434682964,4.574484339190222
meadow,1,2,poly,1,1.0,0,0,abs,False,False,0.6294123918365753,1.0,0.0
pennines,0,0,oov,1,1.0,0,0,n,False,False,OOV/OOW,1.0,0.0
migration,1,2,poly,4,0.2857142857142857,0,0,abs,ooc,False,OOWN,0.4595238095238095,2.161904761904762
sift,1,4,poly,4,0.2222222222222222,2,3,-,ooc,False,OOWN,0.27116402116402116,2.9153439153439153
thinner,1,1,mon,9,None,0,0,conc,ooc,False,0.18438585771388394,,
forecast,2,2,homonyms_only_different_pos,4,0.13333333333333333,1,3,abs,False,False,0.1173817071924877,0.1606060606060606,3.3575757575757574
Carmelo Anthony,0,0,oov,0,None,0,0,-,ooc,True,OOWN,,
charity,1,8,poly,5,0.1,3,0,abs-conc,False,False,OOV/OOW,0.2327777777777778,3.8361111111111112
empurpled,1,1,mon,2,None,0,0,-,ooc,False,OOV/OOW,,
son-in-law,0,0,oov,1,1.0,0,0,conc,False,False,OOV/OOW,1.0,0.0
disused,1,1,mon,1,1.0,0,0,-,False,False,0.6370192627021204,1.0,0.0
outgrow,1,2,poly,2,0.2222222222222222,1,0,-,ooc,False,OOWN,0.2222222222222222,1.5555555555555556
Jim Bolger,0,0,oov,0,None,0,0,-,ooc,True,OOWN,,
dues,1,1,mon,2,0.2,0,0,abs,ooc,False,OOWN,0.2,1.6
Honourable,1,1,mon,2,None,0,0,-,ooc,False,OOWN,,
legalize,1,1,mon,1,1.0,0,0,-,ooc,False,0.45388000133836326,1.0,0.0
isosceles triangle,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
christies,0,0,oov,1,1.0,0,0,n,False,False,OOV/OOW,1.0,0.0
tonality,1,2,poly,1,1.0,0,0,abs,ooc,False,1.0000000000000016,1.0,0.0
starters,1,2,poly,7,0.21052631578947367,0,0,conc,ooc,False,0.11947014454223787,0.3653639953507269,4.442452032544912
bouffant,1,1,mon,2,None,0,0,conc,ooc,False,OOWN,,
devastate,1,1,mon,2,0.25,2,3,-,ooc,False,OOV/OOW,0.25,1.5
hedge about with,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
waggon,1,5,poly,2,0.6956521739130435,0,0,conc,ooc,False,OOV/OOW,0.6956521739130435,0.6086956521739131
left luggage office,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
scintillate,1,2,poly,5,0.2,1,0,-,ooc,False,OOWN,0.27238095238095245,3.638095238095238
donoghue,0,0,oov,0,None,0,0,-,False,False,OOWN,,
loofah,1,1,mon,2,0.2222222222222222,1,0,abs-conc,ooc,False,OOV/OOW,0.2222222222222222,1.5555555555555556
Pole,1,1,mon,13,0.1111111111111111,1,0,abs-conc,ooc,False,OOV/OOW,0.29607477128278215,9.151027973323831
pedigree,1,3,poly,4,0.26666666666666666,2,0,abs,ooc,False,0.3266864691310979,0.3206349206349206,2.7174603174603176
nonpareil,1,1,mon,4,0.25,2,0,conc,ooc,False,0.15914395934649245,0.28986928104575166,2.840522875816993
rediffusion,1,1,mon,1,1.0,0,0,conc,ooc,False,OOV/OOW,1.0,0.0
curable,1,1,mon,2,None,2,0,-,ooc,False,OOWN,,
swill,2,5,homonyms_only_different_pos,3,0.2,1,0,conc,ooc,False,OOV/OOW,0.2,2.4000000000000004
spotlessly,0,0,oov,1,1.0,0,0,-,False,False,OOV/OOW,1.0,0.0
post-impressionism,0,0,oov,0,None,0,0,-,False,False,OOWN,,
domestic animal,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
automobile,1,1,mon,2,None,0,1,conc,ooc,False,0.5219091187184397,,
mortify,1,3,poly,4,0.13333333333333333,3,0,-,ooc,False,OOV/OOW,0.28107448107448113,2.8757020757020753
series,1,6,poly,7,0.10526315789473684,4,7,abs-conc,False,False,OOV/OOW,0.3063488001015643,4.85555839928905
campus,1,3,poly,1,1.0,0,0,conc,ooc,False,1.0000000000000007,1.0,0.0
maple,1,2,poly,2,0.2,1,0,abs-conc,ooc,False,OOWN,0.2,1.6
querulously,0,0,oov,1,1.0,0,0,-,True,False,OOV/OOW,1.0,0.0
delphinium,1,2,poly,1,1.0,0,0,conc,ooc,False,1.0000000000000016,1.0,0.0
leftist,1,1,mon,2,None,0,0,conc,ooc,False,OOV/OOW,,
roland,0,0,oov,0,None,0,0,-,False,False,OOWN,,
hyacinth,1,1,mon,2,0.21052631578947367,2,0,abs-conc,ooc,False,OOV/OOW,0.21052631578947367,1.5789473684210527
barbarism,1,2,poly,1,1.0,0,0,abs,ooc,False,1.0000000000000016,1.0,0.0
county court,1,2,poly,0,None,0,0,-,ooc,False,OOWN,,
consist,0,0,oov,4,0.2857142857142857,2,4,-,False,False,OOWN,0.30952380952380953,2.761904761904762
lilac,1,3,poly,2,None,0,0,conc,ooc,False,OOV/OOW,,
defective,1,3,poly,3,None,1,0,-,False,False,OOWN,,
applicable,1,3,poly,1,1.0,1,0,-,ooc,False,1.0000000000000009,1.0,0.0
lackadaisical,1,1,mon,2,None,1,0,-,ooc,False,0.13737145383116942,,
satisfy,1,5,poly,3,0.2,2,1,-,True,False,OOV/OOW,0.2571428571428571,2.2285714285714286
ponce about,1,2,poly,0,None,0,0,-,ooc,False,OOWN,,
beatific,1,1,mon,2,None,2,0,-,ooc,False,0.22889111838675485,,
headman,1,1,mon,2,0.631578947368421,1,0,conc,ooc,False,OOV/OOW,0.631578947368421,0.736842105263158
bruise,2,3,homonyms_only_different_pos,5,0.15384615384615385,2,0,abs,ooc,False,OOV/OOW,0.1945804195804196,4.027097902097902
lower away,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
temp,1,1,mon,1,0.6666666666666666,0,0,conc,ooc,False,1.0000000000000009,1.0,0.0
erode,1,2,poly,2,0.25,1,3,-,ooc,False,OOV/OOW,0.25,1.5
swansea,0,0,oov,1,0.9,0,0,n,False,False,OOV/OOW,1.0,0.0
Sofia,0,0,oov,1,1.0,0,0,n,ooc,True,OOV/OOW,1.0,0.0
single file,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
May Queen,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
wily,1,1,mon,1,1.0,0,0,-,ooc,False,0.3920392299131353,1.0,0.0
faggot,1,4,poly,5,0.18181818181818182,4,0,conc,ooc,False,0.10694051090918934,0.39090909090909093,3.045454545454546
citizenship,1,1,mon,2,0.46153846153846156,1,0,abs,ooc,False,OOWN,0.46153846153846156,1.0769230769230769
puffer,1,2,poly,2,0.16666666666666666,2,0,conc,ooc,False,OOV/OOW,0.16666666666666666,1.6666666666666667
epidiascope,1,1,mon,1,1.0,0,0,conc,ooc,False,OOV/OOW,1.0,0.0
attractive,1,2,poly,3,None,1,0,-,True,False,OOWN,,
stand off,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
core,2,6,homonyms_only_different_pos,11,0.11764705882352941,3,7,abs-conc,True,False,OOV/OOW,0.25455197193587287,8.199928308705399
creditably,0,0,oov,1,1.0,0,0,-,False,False,1.0000000000000022,1.0,0.0
chain-smoke,0,0,oov,1,1.0,0,0,-,False,False,OOV/OOW,1.0,0.0
naturism,1,1,mon,1,1.0,0,0,abs,ooc,False,0.6688730982657239,1.0,0.0
stuff,2,14,homonyms_only_different_pos,14,0.18181818181818182,3,11,abs-conc,True,False,OOV/OOW,0.2991290455576168,9.812193362193366
half - length,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
Christmas card,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
entirety,1,2,poly,1,1.0,0,0,abs,ooc,False,1.0000000000000004,1.0,0.0
publicist,1,1,mon,1,0.6666666666666666,0,0,conc,ooc,False,1.0000000000000004,1.0,0.0
peel,2,6,homonyms_only_different_pos,5,0.2222222222222222,3,8,abs-n,False,False,0.013154153428418833,0.24503968253968253,3.774801587301587
batiste,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000007,1.0,0.0
disembark,1,1,mon,1,1.0,0,0,-,ooc,False,1.0000000000000004,1.0,0.0
hovel,1,1,mon,1,1.0,0,0,conc,False,False,1.0000000000000013,1.0,0.0
poem,1,1,mon,1,1.0,0,0,abs,False,False,1.0000000000000013,1.0,0.0
pyrexia,1,1,mon,1,1.0,0,0,abs,ooc,False,OOV/OOW,1.0,0.0
tri -,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
Co .,2,2,homonyms_only_different_pos,0,None,0,0,-,ooc,False,OOWN,,
yellow peril,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
orginally,0,0,oov,0,None,0,0,-,False,False,OOWN,,
- derm -,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
savings account,1,2,poly,0,None,0,0,-,ooc,False,OOWN,,
tea towel,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
admiral,1,1,mon,2,0.41379310344827586,2,0,conc,ooc,False,OOV/OOW,0.41379310344827586,1.1724137931034484
outshine,1,1,mon,2,0.25,1,0,-,ooc,False,OOWN,0.25,1.5
batik,1,2,poly,2,None,0,0,conc,ooc,False,OOWN,,
but then,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
thunderstorm,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000022,1.0,0.0
emotionally,1,2,poly,2,None,0,0,-,False,False,OOWN,,
unearth,1,2,poly,2,0.2222222222222222,1,0,-,ooc,False,OOWN,0.2222222222222222,1.5555555555555556
widowhood,1,1,mon,2,0.26666666666666666,1,0,abs,ooc,False,OOWN,0.26666666666666666,1.4666666666666668
fidler,0,0,oov,0,None,0,0,-,False,False,OOWN,,
off - the - record,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
parodist,1,1,mon,1,1.0,0,0,conc,ooc,False,1.000000000000001,1.0,0.0
polemical,1,3,poly,1,1.0,0,0,-,True,False,0.9999999999999997,1.0,0.0
musically,1,2,poly,1,1.0,0,0,-,ooc,False,1.0000000000000009,1.0,0.0
pitiless,1,2,poly,2,None,1,0,-,ooc,False,0.3033674182887116,,
dolorous,1,1,mon,1,1.0,0,0,-,ooc,False,OOV/OOW,1.0,0.0
tray,1,3,poly,1,1.0,0,1,conc,False,False,1.0000000000000013,1.0,0.0
cream off,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
license plate,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
mcdowell,0,0,oov,0,None,0,0,-,False,False,OOWN,,
United States of Indonesia,0,0,oov,0,None,0,0,-,ooc,True,OOWN,,
beast of prey,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
apostasy,1,2,poly,2,0.26666666666666666,1,0,abs,ooc,False,OOWN,0.26666666666666666,1.4666666666666668
wanderings,1,1,mon,6,0.16666666666666666,0,0,abs,ooc,False,0.2357566548047086,0.2324575424575425,4.605254745254745
fantasia,1,2,poly,1,1.0,0,0,abs,ooc,False,1.000000000000001,1.0,0.0
trail,2,10,homonyms_only_different_pos,8,0.125,5,5,abs-conc,True,False,OOV/OOW,0.25982905982905985,5.921367521367522
provence,0,0,oov,1,1.0,0,0,n,False,False,OOV/OOW,1.0,0.0
nonstarter,1,1,mon,2,0.46153846153846156,0,0,conc,ooc,False,OOV/OOW,0.46153846153846156,1.0769230769230769
quietism,1,2,poly,1,1.0,0,0,abs,ooc,False,1.0000000000000016,1.0,0.0
nearly,1,3,poly,2,None,2,0,-,False,False,0.8031272616102653,,
wordplay,1,1,mon,1,1.0,0,0,abs,ooc,False,1.0000000000000004,1.0,0.0
toffee apple,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
anti-china,0,0,oov,0,None,0,0,-,False,False,OOWN,,
reflate,1,1,mon,4,0.13333333333333333,1,3,-,ooc,False,OOWN,0.20505050505050504,3.17979797979798
- hearted,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
heartwood,1,1,mon,1,1.0,0,0,abs,ooc,False,1.000000000000001,1.0,0.0
false - hearted,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
throes,1,2,poly,3,0.2,0,0,abs,ooc,False,OOWN,0.2888888888888889,2.133333333333333
hallucination,1,2,poly,3,0.25,1,0,abs,ooc,False,OOWN,0.3944444444444444,1.8166666666666669
dosage,1,2,poly,2,0.16666666666666666,0,0,abs-conc,ooc,False,OOWN,0.16666666666666666,1.6666666666666667
Amsterdam,0,0,oov,1,1.0,0,0,n,ooc,True,OOV/OOW,1.0,0.0
anthony,0,0,oov,2,0.46153846153846156,0,0,n,False,False,OOV/OOW,0.46153846153846156,1.0769230769230769
bollocks up,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
chief,2,8,homonyms_only_different_pos,4,0.6,1,3,conc,True,False,0.17462738597495597,0.6222222222222222,1.511111111111111
trustee,1,2,poly,2,0.5714285714285714,1,0,conc,False,False,OOV/OOW,0.5714285714285714,0.8571428571428572
buckwheat,1,1,mon,2,0.2222222222222222,1,0,conc,ooc,False,OOV/OOW,0.2222222222222222,1.5555555555555556
dental,2,2,homonyms_only_different_pos,3,None,1,0,abs,False,False,OOV/OOW,,
icefall,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000007,1.0,0.0
strain at,1,2,poly,0,None,0,0,-,ooc,False,OOWN,,
fretwork,1,3,poly,1,1.0,0,0,conc,ooc,False,0.6461119313826573,1.0,0.0
orthodoxy,1,1,mon,2,0.3076923076923077,1,0,abs,ooc,False,OOWN,0.3076923076923077,1.3846153846153846
romance,2,5,homonyms_only_different_pos,10,0.16666666666666666,4,0,abs,False,False,0.07972441890706142,0.3252164502164502,6.747835497835498
cerebellum,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000016,1.0,0.0
assault craft,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
hee - haw,1,2,poly,0,None,0,0,-,ooc,False,OOWN,,
swordsmanship,1,1,mon,1,1.0,0,0,abs,ooc,False,1.000000000000002,1.0,0.0
cajole,1,1,mon,1,1.0,0,0,-,ooc,False,1.0000000000000002,1.0,0.0
typography,1,2,poly,2,0.25,1,0,abs,ooc,False,OOWN,0.25,1.5
varnish,2,5,homonyms_only_different_pos,2,None,0,0,conc,ooc,False,OOWN,,
comb . form,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
coil,2,5,homonyms_only_different_pos,9,0.125,2,13,abs-conc,True,False,0.14573144833801516,0.41924054522093734,5.226835093011564
jade,2,4,homonyms_also_same_pos,7,0.08,3,0,abs-conc,ooc,False,0.09313458482231848,0.19662931839402428,5.62359477124183
malcontented,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
flashcube,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
goalkeeper,1,1,mon,2,0.11764705882352941,1,0,abs-conc,ooc,False,0.3297230834793791,0.11764705882352941,1.7647058823529411
stiffening,1,1,mon,5,0.15384615384615385,1,0,abs-conc,ooc,False,OOV/OOW,0.2127039627039627,3.936480186480187
ringside,1,1,mon,1,1.0,0,0,abs,ooc,False,1.000000000000001,1.0,0.0
stage - manage,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
hole,2,8,homonyms_only_different_pos,10,0.1111111111111111,5,12,abs-conc,True,False,0.14233012445638857,0.3075952951713601,6.924047048286399
infancy,1,2,poly,2,0.3076923076923077,1,0,abs,ooc,False,OOV/OOW,0.3076923076923077,1.3846153846153846
get onto,1,5,poly,0,None,0,0,-,ooc,False,OOWN,,
crenellated,1,1,mon,1,1.0,0,0,-,ooc,False,0.3438130955101989,1.0,0.0
left - hander,1,2,poly,0,None,0,0,-,ooc,False,OOWN,,
tamp,1,2,poly,2,None,0,0,conc,ooc,False,OOV/OOW,,
cover up,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
Bern,0,0,oov,1,1.0,0,0,n,ooc,True,OOV/OOW,1.0,0.0
bag and baggage,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
bohemian,1,1,mon,5,0.5714285714285714,2,0,conc,ooc,False,OOV/OOW,0.580952380952381,2.095238095238095
clinging,1,2,poly,3,0.2857142857142857,0,0,-,ooc,False,OOWN,0.33968253968253964,1.9809523809523812
Graeco -,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
krona,1,1,mon,2,0.75,2,0,abs,ooc,False,OOV/OOW,0.75,0.5
persevering,1,1,mon,2,None,0,0,-,ooc,False,0.2934297396244311,,
skullcap,1,1,mon,3,0.2,2,0,conc,ooc,False,OOV/OOW,0.26666666666666666,2.2
ETH Zurich,0,0,oov,0,None,0,0,-,ooc,True,OOWN,,
analytic,1,1,mon,4,None,1,0,-,ooc,False,OOWN,,
doorbell,1,1,mon,1,1.0,0,0,conc,False,False,1.0000000000000004,1.0,0.0
sit,2,11,homonyms_only_different_pos,10,0.16666666666666666,4,8,-,True,False,OOV/OOW,0.2680423280423281,7.31957671957672
rationalisation,0,0,oov,5,0.2727272727272727,0,0,abs,False,False,0.12394867470793924,0.39135720316834866,3.043213984158257
knowing,2,2,homonyms_only_different_pos,16,0.2,1,0,abs,ooc,False,0.030713763384390403,0.32282828282828285,10.834747474747473
licensed victualler,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
lurch,3,3,homonyms_also_same_pos,9,0.25,3,5,abs,True,False,OOWN,0.40698821195144713,5.337106092436976
kind of,1,1,mon,0,None,0,0,-,False,False,OOWN,,
la - di - da,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
over-elaborate,0,0,oov,0,None,0,0,-,True,False,OOWN,,
fail - safe,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
piano accordion,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
spectator,1,1,mon,2,0.42105263157894735,1,0,conc,False,False,OOV/OOW,0.42105263157894735,1.1578947368421053
waybill,1,1,mon,1,1.0,0,0,abs,ooc,False,1.0000000000000013,1.0,0.0
secretary - general,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
teenager,1,1,mon,1,1.0,0,0,conc,False,False,0.5548014190128778,1.0,0.0
plunge,2,6,homonyms_only_different_pos,10,0.2,4,8,abs,ooc,False,OOWN,0.2958401751505199,7.0415982484948
The Oval,0,0,oov,0,None,0,0,-,ooc,True,OOWN,,
janet,0,0,oov,0,None,0,0,-,False,False,OOWN,,
flow diagram,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
padlock,2,3,homonyms_only_different_pos,2,None,0,0,conc,ooc,False,OOWN,,
sarcastically,0,0,oov,1,1.0,0,0,-,False,False,0.6546352395689141,1.0,0.0
catastrophe,1,1,mon,3,0.125,1,0,abs-conc,False,False,0.3576549707445819,0.16454248366013072,2.506372549019608
draftsman,1,3,poly,2,0.6,1,0,conc,ooc,False,0.5540083708504633,0.6,0.8
Great Bear,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
school report,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
genera,1,1,mon,2,0.25,0,0,abs,ooc,False,OOWN,0.25,1.5
electromagnetic,0,0,oov,1,1.0,0,0,-,False,False,1.0000000000000002,1.0,0.0
newsletter,1,1,mon,1,1.0,0,1,abs,ooc,False,0.9999999999999996,1.0,0.0
specific gravity,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
insidious,1,1,mon,3,None,1,0,-,ooc,False,OOWN,,
ostensibly,0,0,oov,1,1.0,0,0,-,False,False,0.6426014798446765,1.0,0.0
sawed-off,0,0,oov,2,None,1,0,-,False,False,OOV/OOW,,
1986,0,0,oov,0,None,0,0,-,False,False,OOWN,,
l/all,0,0,oov,0,None,0,0,-,False,False,OOWN,,
whitley,0,0,oov,0,None,0,0,-,False,False,OOWN,,
assure,1,4,poly,6,0.2,3,4,-,True,False,OOV/OOW,0.2812698412698413,4.312380952380952
censorious,1,1,mon,1,1.0,0,0,-,ooc,False,OOV/OOW,1.0,0.0
morality,1,2,poly,2,0.4,1,0,abs,False,False,OOV/OOW,0.4,1.2
embargo,2,3,homonyms_only_different_pos,3,0.1111111111111111,1,0,abs,ooc,False,OOV/OOW,0.1111111111111111,2.6666666666666665
hand around,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
flown,1,1,mon,14,0.18181818181818182,0,0,-,ooc,False,0.1144731720692146,0.26880579737722576,10.23671883671884
mishear,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
San Francisco 49ers,0,0,oov,0,None,0,0,-,ooc,True,OOWN,,
laundry basket,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
novelette,1,1,mon,1,1.0,0,0,abs,ooc,False,0.7490221424905423,1.0,0.0
bookkeeping,1,1,mon,1,1.0,0,0,abs,ooc,False,1.0000000000000016,1.0,0.0
colouring,1,3,poly,9,0.11764705882352941,3,0,abs-conc,ooc,False,OOV/OOW,0.24400835185148903,6.803924833336598
respectful,1,1,mon,2,None,1,0,-,False,False,0.2620456142205146,,
breathing,1,1,mon,11,0.125,0,0,conc,True,False,OOV/OOW,0.2562506166672833,8.181243216659883
salvo,1,2,poly,3,0.23529411764705882,1,0,abs,ooc,False,OOWN,0.33053221288515405,2.008403361344538
gimlet-eyed,0,0,oov,0,None,0,0,-,True,False,OOWN,,
lacquer,2,2,homonyms_only_different_pos,3,0.23529411764705882,2,0,abs-conc,ooc,False,OOWN,0.23529411764705882,2.2941176470588234
petard,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000013,1.0,0.0
parakeet,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000016,1.0,0.0
ticking off,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
so that,0,0,oov,0,None,0,0,-,False,False,OOWN,,
dovetail,2,4,homonyms_only_different_pos,2,None,0,0,conc,ooc,False,OOV/OOW,,
impracticable,1,1,mon,1,1.0,0,0,-,ooc,False,0.433032928211149,1.0,0.0
slick down,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
asinine,1,1,mon,1,1.0,0,0,-,ooc,False,OOV/OOW,1.0,0.0
tensed up,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
foxy,1,1,mon,1,1.0,0,0,-,True,False,0.38208648538531914,1.0,0.0
synonym,1,1,mon,1,1.0,0,0,abs,ooc,False,1.0000000000000002,1.0,0.0
tulip,1,2,poly,1,1.0,0,0,conc,ooc,False,1.0000000000000016,1.0,0.0
react on,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
spore,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000029,1.0,0.0
dotage,1,1,mon,1,1.0,0,0,abs,ooc,False,OOV/OOW,1.0,0.0
governess,1,1,mon,5,0.3333333333333333,0,0,conc,ooc,False,OOWN,0.3333333333333333,3.333333333333334
sickness benefit,1,1,mon,0,None,0,0,-,ooc,False,OOWN,,
Colonies,1,1,mon,6,0.14285714285714285,0,0,abs-conc,ooc,False,OOWN,0.3745432345432346,3.752740592740592
sidle,1,1,mon,2,0.3333333333333333,1,0,-,ooc,False,OOWN,0.3333333333333333,1.3333333333333335
