word,n_entries,n_senses_total,polysemy_type,n_synsets,min_wup_sim,n_navigli_clusters,n_onto_senses_n_v,wn-abs-conc,mipvu,metonymy_entities,av_cos_mon_synonyms_to_word
gazump,1,1,mon,2,0.8571428571428571,1,0,-,False,False,OOWN
fabricate,1,2,poly,2,0.2,1,1,-,ooc,False,OOWN
act,2,16,homonyms_only_different_pos,15,0.2222222222222222,8,12,abs,True,False,0.05118819134082007
farrago,1,1,mon,1,1.0,0,0,abs,ooc,False,0.42362327619269613
catchment area,1,2,poly,0,None,0,0,-,ooc,False,OOWN
hypermarket,1,1,mon,1,1.0,0,0,conc,ooc,False,1.000000000000001
off - white,1,1,mon,0,None,0,0,-,ooc,False,OOWN
grizzle,1,2,poly,3,0.3333333333333333,2,0,conc,ooc,False,OOWN
doily,1,1,mon,1,1.0,0,0,conc,ooc,False,OOV/OOW
strong form,1,1,mon,0,None,0,0,-,ooc,False,OOWN
charming,1,1,mon,6,0.2222222222222222,1,0,-,False,False,0.19561138527530506
gullet,1,1,mon,1,1.0,0,0,conc,ooc,False,0.49668495490934755
silver,3,9,homonyms_only_different_pos,12,0.09523809523809523,7,0,abs-conc,True,False,-0.020307932521395303
tesco,0,0,oov,0,None,0,0,-,False,False,OOWN
Ukraine,0,0,oov,1,1.0,0,0,n,ooc,True,OOV/OOW
hymnal,1,1,mon,1,1.0,0,0,conc,ooc,False,0.7623532697812934
collar stud,1,1,mon,0,None,0,0,-,ooc,False,OOWN
pen pusher,1,1,mon,0,None,0,0,-,ooc,False,OOWN
homy,1,1,mon,1,1.0,0,0,-,ooc,False,OOV/OOW
slut,1,2,poly,2,0.5217391304347826,1,0,conc,ooc,False,0.17177621457537773
0526,0,0,oov,0,None,0,0,-,False,False,OOWN
hundred-proof,0,0,oov,0,None,0,0,-,False,False,OOWN
minimize,1,2,poly,3,0.14285714285714285,1,1,-,True,False,0.25714298576993283
nightmare,1,2,poly,2,0.2222222222222222,2,0,abs,True,False,OOWN
turn over,1,4,poly,0,None,0,0,-,ooc,False,OOWN
gospel truth,1,1,mon,0,None,0,0,-,ooc,False,OOWN
suffrage,1,2,poly,1,1.0,0,0,abs,ooc,False,1.0000000000000002
charades,1,1,mon,3,0.23529411764705882,0,0,abs,ooc,False,OOV/OOW
catch out,1,1,mon,0,None,0,0,-,ooc,False,OOWN
sans,1,1,mon,0,None,0,0,-,True,False,OOWN
beach ball,1,1,mon,0,None,0,0,-,ooc,False,OOWN
pretor,1,1,mon,1,0.8333333333333334,0,0,conc,ooc,False,OOV/OOW
- ish,1,4,poly,0,None,0,0,-,ooc,False,OOWN
unpractised,1,1,mon,1,1.0,0,0,-,ooc,False,OOV/OOW
zigzag,3,3,homonyms_only_different_pos,4,None,0,0,abs,ooc,False,0.41398210279842845
putrefy,1,1,mon,1,1.0,0,0,-,ooc,False,OOV/OOW
abreast,1,2,poly,2,None,0,0,-,ooc,False,OOV/OOW
fifty - fifty,1,1,mon,0,None,0,0,-,ooc,False,OOWN
molar,1,1,mon,5,None,2,0,conc,ooc,False,OOWN
involuntarily,0,0,oov,1,1.0,0,0,-,False,False,1.000000000000002
unadulterated,1,2,poly,2,None,1,0,-,ooc,False,OOV/OOW
inadmissible,1,1,mon,1,1.0,0,0,-,ooc,False,1.000000000000001
crook,3,5,homonyms_only_different_pos,4,0.11764705882352941,2,0,abs-conc,ooc,False,OOV/OOW
overtime,1,3,poly,3,0.7692307692307693,2,0,abs,False,False,OOV/OOW
social science,1,2,poly,0,None,0,0,-,ooc,False,OOWN
dishonourable,1,1,mon,1,1.0,1,0,-,False,False,1.0
stone -,1,1,mon,0,None,0,0,-,ooc,False,OOWN
Bangkok,0,0,oov,1,0.9090909090909091,0,0,n,ooc,True,OOV/OOW
stingray,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000009
cardi -,1,1,mon,0,None,0,0,-,ooc,False,OOWN
African Union,0,0,oov,0,None,0,0,-,ooc,True,OOWN
thence,1,2,poly,3,None,1,0,-,False,False,OOWN
addiction/inner,0,0,oov,0,None,0,0,-,False,False,OOWN
belly button,1,1,mon,0,None,0,0,-,ooc,False,OOWN
C of E,1,0,oov,0,None,0,0,-,ooc,False,OOWN
fucking,1,2,poly,4,None,0,0,conc,False,False,0.04997442703723512
wintergreen,1,1,mon,3,0.3333333333333333,2,0,conc,ooc,False,OOV/OOW
war baby,1,1,mon,0,None,0,0,-,ooc,False,OOWN
London,0,0,oov,2,0.3,0,0,n,ooc,True,OOV/OOW
regrettable,1,1,mon,1,1.0,0,0,-,ooc,False,1.0000000000000007
preemption,1,5,poly,4,0.3157894736842105,0,0,abs,ooc,False,OOWN
heigh - ho,1,1,mon,0,None,0,0,-,ooc,False,OOWN
co - worker,1,1,mon,0,None,0,0,-,ooc,False,OOWN
presents,1,1,mon,16,0.14285714285714285,0,0,abs,ooc,False,OOV/OOW
uncomfortably,0,0,oov,1,1.0,0,0,-,True,False,1.000000000000002
sugar daddy,1,1,mon,0,None,0,0,-,ooc,False,OOWN
wide - angle,1,1,mon,0,None,0,0,-,ooc,False,OOWN
copperhead,1,1,mon,2,0.8275862068965517,1,0,conc,ooc,False,OOV/OOW
diviner,1,1,mon,7,None,0,0,conc,ooc,False,OOWN
overstate,1,1,mon,1,1.0,0,1,-,True,False,1.0000000000000016
fibreglass,1,1,mon,1,1.0,0,0,conc,ooc,False,0.7983497385734264
dunghill,1,2,poly,2,0.2857142857142857,1,0,abs,ooc,False,OOV/OOW
whip-aerial,0,0,oov,0,None,0,0,-,True,False,OOWN
porsche,0,0,oov,0,None,0,0,-,False,False,OOWN
for once,0,0,oov,0,None,0,0,-,False,False,OOWN
Philippines,0,0,oov,3,0.1111111111111111,0,0,abs-n,ooc,True,OOV/OOW
public convenience,1,1,mon,0,None,0,0,-,ooc,False,OOWN
freak out,1,1,mon,0,None,0,0,-,ooc,False,OOWN
imperialist,1,3,poly,2,None,0,0,conc,ooc,False,0.4216701678269552
vibraphone,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000016
anthropologist,1,1,mon,1,1.0,0,0,conc,False,False,1.0000000000000007
back,4,40,homonyms_only_different_pos,28,0.1111111111111111,11,20,abs-conc,True,False,0.1169986063298912
bit,3,16,homonyms_also_same_pos,15,0.1111111111111111,5,0,abs-conc,True,False,OOV/OOW
constrain,1,1,mon,2,0.8571428571428571,1,1,-,ooc,False,0.10881866319689922
physical geography,1,1,mon,0,None,0,0,-,ooc,False,OOWN
avowed,1,1,mon,3,0.18181818181818182,0,0,-,ooc,False,OOV/OOW
tannery,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000007
saudi,0,0,oov,2,None,0,0,conc,False,False,OOV/OOW
noose,1,2,poly,4,0.10526315789473684,2,0,abs-conc,ooc,False,OOV/OOW
lightning,1,2,poly,2,0.625,1,0,abs,False,False,OOWN
marge,0,0,oov,1,1.0,0,0,conc,False,False,0.3910785987999756
1965,0,0,oov,0,None,0,0,-,False,False,OOWN
close,5,24,homonyms_also_same_pos,37,0.16666666666666666,15,17,abs,True,False,0.05188199875235821
choreography,1,1,mon,3,0.125,1,0,abs-conc,False,False,OOV/OOW
flame,2,5,homonyms_only_different_pos,4,0.14285714285714285,2,4,conc,False,False,OOWN
tropics,1,1,mon,2,0.5,0,0,conc-n,ooc,False,OOV/OOW
use up,1,1,mon,0,None,0,0,-,ooc,False,OOWN
Colt,1,1,mon,2,0.34782608695652173,1,0,conc,ooc,False,OOWN
aficionado,1,1,mon,2,0.5454545454545454,1,0,conc,ooc,False,OOWN
captor,1,1,mon,1,0.75,0,0,conc,ooc,False,1.0000000000000016
European Space Agency,0,0,oov,0,None,0,0,-,ooc,True,OOWN
white heat,1,1,mon,0,None,0,0,-,ooc,False,OOWN
overheads,1,1,mon,6,0.08695652173913043,0,0,abs-conc,ooc,False,OOV/OOW
- syllabled,1,1,mon,0,None,0,0,-,ooc,False,OOWN
yonks,1,1,mon,0,None,0,0,-,ooc,False,OOWN
gumboil,1,1,mon,1,1.0,0,0,abs,ooc,False,OOV/OOW
heinous,1,1,mon,1,1.0,0,0,-,ooc,False,1.0000000000000013
smacker,1,2,poly,2,0.5,2,0,abs,ooc,False,OOWN
austins,0,0,oov,1,1.0,0,0,n,False,False,OOV/OOW
family tree,1,1,mon,0,None,0,0,-,ooc,False,OOWN
Wimpy,1,1,mon,1,1.0,0,0,-,ooc,False,OOV/OOW
ferraris,0,0,oov,0,None,0,0,-,False,False,OOWN
tod,1,1,mon,2,None,0,0,abs,ooc,False,OOWN
Al-Qaeda,0,0,oov,1,1.0,0,0,n,ooc,True,OOV/OOW
die away,1,1,mon,0,None,0,0,-,ooc,False,OOWN
supernatural,1,2,poly,2,None,0,0,conc,ooc,False,OOWN
farinaceous,1,1,mon,2,None,1,0,-,ooc,False,OOV/OOW
sixty-two,0,0,oov,1,1.0,0,0,-,False,False,OOV/OOW
deception,1,2,poly,3,0.21052631578947367,1,0,abs,ooc,False,0.23646033101516126
influential,1,1,mon,1,1.0,0,0,-,False,False,1.0000000000000016
plotless,0,0,oov,0,None,0,0,-,True,False,OOWN
fatalist,1,1,mon,2,None,0,0,conc,False,False,OOV/OOW
blond,1,2,poly,3,0.15384615384615385,0,0,abs-conc,False,False,OOV/OOW
drat,1,1,mon,0,None,0,0,-,ooc,False,OOWN
prick,2,10,homonyms_only_different_pos,11,0.11764705882352941,3,4,abs-conc,ooc,False,0.1548810794683116
armour,1,4,poly,4,0.11764705882352941,2,0,abs-conc,ooc,False,OOWN
flash back,1,1,mon,0,None,0,0,-,ooc,False,OOWN
black tie,1,1,mon,0,None,0,0,-,ooc,False,OOWN
rains,1,1,mon,4,0.1111111111111111,0,0,abs-conc,ooc,False,0.4902524667506467
spoil,3,6,homonyms_only_different_pos,11,0.2222222222222222,4,5,abs,True,False,OOV/OOW
Indonesia,0,0,oov,1,1.0,0,0,n,ooc,True,OOV/OOW
manifestation,1,3,poly,5,0.2857142857142857,1,0,abs,False,False,OOWN
bolster,1,1,mon,4,0.2222222222222222,2,3,conc,ooc,False,OOV/OOW
- breaker,1,1,mon,0,None,0,0,-,ooc,False,OOWN
foothold,1,2,poly,3,0.11764705882352941,1,0,abs-conc,ooc,False,OOWN
technologist,1,1,mon,1,0.75,0,0,conc,ooc,False,1.0000000000000016
contour,3,5,homonyms_only_different_pos,4,0.2222222222222222,1,0,abs,False,False,OOV/OOW
unfortunate,2,5,homonyms_only_different_pos,4,None,2,0,conc,True,False,OOV/OOW
consulting,1,2,poly,4,0.14285714285714285,0,0,-,False,False,OOV/OOW
eschew,1,1,mon,1,1.0,0,0,-,ooc,False,1.0000000000000016
carpus,1,1,mon,1,1.0,0,0,conc,ooc,False,0.6688880964467083
pageboy,0,0,oov,2,0.38095238095238093,2,0,conc,True,False,OOWN
gladly,1,1,mon,1,1.0,0,0,-,ooc,False,0.5327141672753217
abc,0,0,oov,1,1.0,0,0,abs,False,False,OOV/OOW
grammar school,1,2,poly,0,None,0,0,-,ooc,False,OOWN
conciliatory,1,1,mon,2,None,1,0,-,ooc,False,OOV/OOW
Unitarian,1,1,mon,2,None,0,0,conc,ooc,False,OOWN
window box,1,1,mon,0,None,0,0,-,ooc,False,OOWN
keep on,1,4,poly,0,None,0,0,-,ooc,False,OOWN
walled,0,0,oov,1,1.0,0,0,-,False,False,OOWN
overlain,0,0,oov,2,0.3333333333333333,0,0,-,True,False,OOWN
feral,1,1,mon,1,1.0,0,0,-,ooc,False,1.0000000000000009
working order,1,1,mon,0,None,0,0,-,ooc,False,OOWN
blabbermouth,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000018
landlubber,1,1,mon,2,0.631578947368421,1,0,conc,ooc,False,OOV/OOW
transmitter,1,3,poly,3,0.26666666666666666,1,0,conc,ooc,False,OOWN
loosely,0,0,oov,4,None,0,0,-,False,False,OOV/OOW
bugrake,1,1,mon,0,None,0,0,-,ooc,False,OOWN
Puerto Rico,0,0,oov,0,None,0,0,-,ooc,True,OOWN
macro -,1,1,mon,0,None,0,0,-,ooc,False,OOWN
out - of - the - way,1,2,poly,0,None,0,0,-,ooc,False,OOWN
Internal Revenue Service,0,0,oov,0,None,0,0,-,ooc,True,OOWN
wintertime,1,1,mon,1,1.0,0,0,abs,ooc,False,1.0000000000000016
inherit,1,3,poly,3,0.2857142857142857,2,4,-,True,False,OOWN
immediate,1,2,poly,5,None,2,0,-,True,False,OOWN
vitals,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000002
co - opt,1,1,mon,0,None,0,0,-,ooc,False,OOWN
a-level,0,0,oov,0,None,0,0,-,True,False,OOWN
insouciance,1,1,mon,1,1.0,0,0,abs,False,False,OOV/OOW
regimental,1,1,mon,1,1.0,0,0,-,ooc,False,1.0000000000000004
nobody,2,2,homonyms_only_different_pos,1,1.0,0,0,conc,False,False,1.0000000000000007
recrimination,1,1,mon,1,1.0,0,0,abs,ooc,False,1.0000000000000016
custodian,1,2,poly,1,1.0,0,0,conc,ooc,False,1.0000000000000004
accelerate,1,2,poly,2,0.2222222222222222,1,1,-,False,False,OOWN
dowel,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000013
ghastly,1,3,poly,2,None,1,0,-,ooc,False,0.31727993359142637
parchment,1,4,poly,2,0.6666666666666666,1,0,abs,True,False,OOWN
pickerel,1,2,poly,2,0.15384615384615385,1,0,conc,ooc,False,OOWN
giles,0,0,oov,0,None,0,0,-,False,False,OOWN
blazes,1,1,mon,10,0.1,0,0,abs-conc,ooc,False,OOV/OOW
cab,1,3,poly,4,0.45454545454545453,2,0,conc,False,False,0.32129089008991163
radio frequency,1,1,mon,0,None,0,0,-,ooc,False,OOWN
grouse,3,4,homonyms_only_different_pos,4,0.21052631578947367,2,0,conc,False,False,OOWN
indication,1,2,poly,5,0.26666666666666666,2,4,abs,False,False,OOWN
extempore,1,1,mon,2,None,0,0,-,ooc,False,0.25249864940820577
trip,2,12,homonyms_only_different_pos,12,0.09523809523809523,9,14,abs-conc,True,False,0.09333935349871236
apply,1,5,poly,10,0.16666666666666666,4,6,-,True,False,0.28880839231101996
crumpet,1,2,poly,1,1.0,0,0,conc,ooc,False,OOV/OOW
creak,2,2,homonyms_only_different_pos,2,None,0,0,abs,False,False,OOWN
energy-field,0,0,oov,0,None,0,0,-,True,False,OOWN
attributable,1,1,mon,1,1.0,0,0,-,ooc,False,0.9999999999999999
paint,2,12,homonyms_only_different_pos,7,0.2222222222222222,4,13,abs-conc,True,False,OOWN
French chalk,1,1,mon,0,None,0,0,-,ooc,False,OOWN
political asylum,1,1,mon,0,None,0,0,-,ooc,False,OOWN
OAP,1,1,mon,0,None,0,0,-,ooc,False,OOWN
collectivize,1,1,mon,1,1.0,0,0,-,ooc,False,OOV/OOW
scalpel,1,1,mon,1,0.8571428571428571,0,0,conc,ooc,False,1.0000000000000022
brandy snap,1,1,mon,0,None,0,0,-,ooc,False,OOWN
mesmerize,1,2,poly,2,0.2,1,0,-,ooc,False,0.24481073328519867
stanley,0,0,oov,2,0.631578947368421,0,0,n,False,False,OOV/OOW
criticize,1,2,poly,2,0.18181818181818182,2,3,-,False,False,OOV/OOW
covering,1,1,mon,31,0.10526315789473684,1,0,abs-conc,False,False,0.3486239333444837
donkey engine,1,1,mon,0,None,0,0,-,ooc,False,OOWN
jo,0,0,oov,0,None,0,0,-,False,False,OOWN
swain,1,1,mon,1,1.0,0,0,conc,ooc,False,0.5535019648966291
clubhouse,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000013
lashing,1,2,poly,7,0.1111111111111111,2,0,abs-conc,ooc,False,OOWN
potbound,1,1,mon,1,1.0,0,0,-,ooc,False,OOV/OOW
change ringing,1,1,mon,0,None,0,0,-,ooc,False,OOWN
humane,1,3,poly,3,None,1,0,-,ooc,False,OOWN
movies,1,1,mon,1,1.0,0,0,abs,ooc,False,0.797528231350548
childishly,0,0,oov,1,1.0,0,0,-,False,False,1.0000000000000013
drank,1,1,mon,5,0.14285714285714285,0,0,-,ooc,False,OOV/OOW
suzerain,1,2,poly,1,1.0,0,0,abs,ooc,False,1.0000000000000016
equipage,1,1,mon,2,0.6666666666666666,2,0,conc,ooc,False,0.23455497827412655
2.25,0,0,oov,0,None,0,0,-,False,False,OOWN
herbivorous,1,1,mon,1,1.0,0,0,-,False,False,1.0000000000000018
rename,1,1,mon,2,0.2222222222222222,1,3,-,ooc,False,OOWN
hyperbola,1,1,mon,1,1.0,0,0,abs,ooc,False,1.0
precinct,1,4,poly,1,1.0,0,0,conc,ooc,False,1.0000000000000007
nativity,1,1,mon,2,0.375,1,0,abs,ooc,False,OOV/OOW
stalagmite,1,1,mon,1,1.0,0,0,abs,ooc,False,1.0000000000000009
usefulness,1,2,poly,1,1.0,0,1,abs,ooc,False,1.0000000000000013
jerky,1,3,poly,4,None,1,0,conc,ooc,False,0.13511187524475315
World Health Organization,0,0,oov,0,None,0,0,-,ooc,True,OOWN
smoke,2,10,homonyms_only_different_pos,10,0.1111111111111111,4,15,abs-conc,False,False,0.0642842074634006
magpie,1,2,poly,3,0.48,2,0,conc,ooc,False,0.0712588256426991
Yale University,0,0,oov,0,None,0,0,-,ooc,True,OOWN
LeBron James,0,0,oov,0,None,0,0,-,ooc,True,OOWN
albino,1,2,poly,1,1.0,0,0,conc,ooc,False,1.000000000000001
incestuous,1,2,poly,2,None,1,0,-,ooc,False,OOWN
- est,1,2,poly,0,None,0,0,-,ooc,False,OOWN
armorial,1,1,mon,1,1.0,0,0,-,ooc,False,1.0000000000000013
monograph,1,1,mon,1,1.0,0,0,abs,False,False,1.0000000000000013
admonish,1,1,mon,3,0.125,1,3,-,ooc,False,OOV/OOW
gripe,3,3,homonyms_also_same_pos,2,None,0,0,abs,ooc,False,OOWN
townsend,0,0,oov,1,1.0,0,0,n,False,False,OOV/OOW
unmoved,1,2,poly,2,None,1,0,-,False,False,OOV/OOW
bell,2,6,homonyms_only_different_pos,11,0.10526315789473684,3,0,abs-conc-n,True,False,0.1978063681094372
hostess,1,4,poly,4,0.46153846153846156,1,0,conc,ooc,False,0.2559676131896216
leap,2,8,homonyms_only_different_pos,8,0.25,5,5,abs,True,False,OOWN
overthrow,2,3,homonyms_only_different_pos,4,0.2222222222222222,2,3,abs,ooc,False,0.16836123834991995
Se *BA ora,1,1,mon,0,None,0,0,-,ooc,False,OOWN
brag,2,3,homonyms_only_different_pos,3,None,0,0,abs,ooc,False,OOV/OOW
interloper,1,1,mon,1,0.9,0,0,conc,ooc,False,0.46074622155017697
thrall,1,2,poly,2,0.14285714285714285,1,0,abs-conc,ooc,False,OOV/OOW
passing,3,8,homonyms_only_different_pos,37,0.1,3,0,abs-conc,True,False,0.07485591444170946
ballcock,1,1,mon,1,1.0,0,0,conc,ooc,False,OOV/OOW
tyrant,1,1,mon,3,0.631578947368421,1,0,conc,ooc,False,0.2595993022912052
170p,0,0,oov,0,None,0,0,-,False,False,OOWN
crop out,1,1,mon,0,None,0,0,-,ooc,False,OOWN
major scale,1,1,mon,0,None,0,0,-,ooc,False,OOWN
face up to,1,1,mon,0,None,0,0,-,ooc,False,OOWN
self - service,1,1,mon,0,None,0,0,-,ooc,False,OOWN
tunny,1,1,mon,2,0.19047619047619047,1,0,conc,ooc,False,OOV/OOW
55,0,0,oov,1,1.0,0,0,-,False,False,0.5249646255208289
Madonna lily,1,1,mon,0,None,0,0,-,ooc,False,OOWN
mango,1,2,poly,2,0.3333333333333333,2,0,conc,ooc,False,OOV/OOW
nutriment,1,1,mon,1,1.0,0,0,conc,ooc,False,OOV/OOW
psst,1,1,mon,0,None,0,0,-,ooc,False,OOWN
pug,4,6,homonyms_also_same_pos,1,0.8666666666666667,0,0,conc,ooc,False,1.0000000000000007
delectable,1,1,mon,2,None,1,0,-,ooc,False,0.1747811047848262
productive,1,3,poly,4,None,1,0,-,True,False,OOWN
rounders,1,1,mon,3,0.09090909090909091,0,0,abs-conc,ooc,False,OOV/OOW
saloon bar,1,1,mon,0,None,0,0,-,ooc,False,OOWN
countersign,2,2,homonyms_only_different_pos,3,0.26666666666666666,1,0,abs,ooc,False,OOV/OOW
bead curtain,1,1,mon,0,None,0,0,-,ooc,False,OOWN
policeman,1,1,mon,1,1.0,0,0,conc,False,False,1.0000000000000022
warrantor,1,1,mon,1,1.0,0,0,conc,ooc,False,OOV/OOW
handcuffs,1,1,mon,2,None,0,0,conc,ooc,False,OOV/OOW
merchant navy,1,2,poly,0,None,0,0,-,ooc,False,OOWN
pedestrian crossing,1,1,mon,0,None,0,0,-,ooc,False,OOWN
ft-se,0,0,oov,0,None,0,0,-,False,False,OOWN
hoop,2,5,homonyms_only_different_pos,5,0.5263157894736842,1,0,conc,ooc,False,OOV/OOW
mayoralty,1,1,mon,1,1.0,0,0,abs,ooc,False,0.9999999999999998
obsessively,0,0,oov,1,1.0,0,0,-,False,False,0.6201454773467606
marshall,0,0,oov,5,0.48,0,0,conc-n,False,False,OOV/OOW
fabrication,1,2,poly,5,0.2222222222222222,0,0,abs,ooc,False,OOWN
planted-tree,0,0,oov,0,None,0,0,-,False,False,OOWN
air corridor,1,1,mon,0,None,0,0,-,ooc,False,OOWN
Home Counties,1,1,mon,0,None,0,0,-,ooc,False,OOWN
grocery,1,1,mon,2,0.5263157894736842,1,0,conc,ooc,False,OOV/OOW
soapsuds,1,1,mon,1,1.0,0,0,abs,ooc,False,OOV/OOW
putrefaction,1,2,poly,3,0.14285714285714285,1,0,abs-conc,ooc,False,OOV/OOW
lugworm,1,1,mon,1,1.0,0,0,conc,ooc,False,OOV/OOW
beautiful,1,2,poly,2,None,1,0,-,False,False,OOWN
tactic,1,1,mon,1,1.0,0,3,abs,True,False,1.0000000000000004
yarrow,1,1,mon,1,1.0,0,0,conc,ooc,False,0.6094424550233435
swordstick,1,1,mon,0,None,0,0,-,ooc,False,OOWN
cut glass,1,1,mon,0,None,0,0,-,ooc,False,OOWN
tipster,1,1,mon,1,1.0,0,0,conc,ooc,False,1.0000000000000009
zip up,1,1,mon,0,None,0,0,-,ooc,False,OOWN
killer,1,2,poly,4,0.08333333333333333,3,0,abs-conc,False,False,0.25763238861593296
rosebud,1,1,mon,2,0.36363636363636365,1,0,conc,ooc,False,OOWN
well - advised,1,1,mon,0,None,0,0,-,ooc,False,OOWN
circuit,1,10,poly,8,0.1,3,6,abs-conc,True,False,OOV/OOW
homogenize,1,1,mon,3,0.25,1,0,-,ooc,False,OOWN
weed,2,6,homonyms_only_different_pos,4,0.23529411764705882,1,0,conc,True,False,0.0720308488296289
hake,1,1,mon,2,0.17391304347826086,1,0,conc,ooc,False,OOWN
strapless,1,1,mon,2,None,0,0,conc,ooc,False,OOWN
alarm,2,6,homonyms_only_different_pos,6,0.1,2,3,abs-conc,False,False,0.2257295150127685
inviolate,1,1,mon,2,None,1,0,-,ooc,False,0.20187159204802313
bandbox,1,1,mon,1,1.0,0,0,conc,ooc,False,OOV/OOW
Christendom,1,2,poly,1,1.0,0,0,abs,ooc,False,OOV/OOW
printer,1,3,poly,3,0.4,1,0,conc,False,False,OOV/OOW
self - opinionated,1,1,mon,0,None,0,0,-,ooc,False,OOWN
platelayer,1,1,mon,1,1.0,0,0,conc,ooc,False,OOV/OOW
rat - a - tat,1,1,mon,0,None,0,0,-,ooc,False,OOWN
champ,2,4,homonyms_only_different_pos,3,0.8571428571428571,1,0,conc,ooc,False,OOV/OOW
wastepaper basket,1,1,mon,0,None,0,0,-,ooc,False,OOWN
Nukaya,0,0,oov,0,None,0,0,-,ooc,True,OOWN
calm down,1,2,poly,0,None,0,0,-,ooc,False,OOWN
caul,1,1,mon,2,0.7272727272727273,2,0,conc,ooc,False,OOV/OOW
blood vessel,1,1,mon,0,None,0,0,-,ooc,False,OOWN
Falkland Islands,0,0,oov,0,None,0,0,-,ooc,True,OOWN
override,1,1,mon,6,0.11764705882352941,5,4,abs-conc,True,False,0.29488277390892353
caffeine,1,1,mon,1,1.0,0,1,abs,ooc,False,1.0000000000000018
van,2,3,homonyms_also_same_pos,5,0.09523809523809523,2,0,abs-conc,False,False,OOWN
Kurds,0,0,oov,1,0.9,0,0,abs,ooc,True,OOV/OOW
hair - splitting,1,1,mon,0,None,0,0,-,ooc,False,OOWN
guild socialism,1,1,mon,0,None,0,0,-,ooc,False,OOWN
Potteries,1,1,mon,3,0.10526315789473684,0,0,abs-conc,ooc,False,OOV/OOW
b.,0,0,oov,0,None,0,0,-,False,False,OOWN
KO,2,2,homonyms_only_different_pos,1,1.0,0,0,abs,ooc,False,OOV/OOW
absolutism,1,1,mon,4,0.26666666666666666,1,0,abs,ooc,False,0.2834677038716033
gaiety,1,2,poly,2,0.7142857142857143,1,0,abs,ooc,False,OOWN
nth,1,1,mon,1,1.0,0,0,-,ooc,False,1.0000000000000018
double bluff,1,1,mon,0,None,0,0,-,ooc,False,OOWN
could,2,5,homonyms_only_different_pos,0,None,0,0,-,False,False,OOWN
rehearsal,1,2,poly,2,0.8888888888888888,1,0,abs,ooc,False,OOV/OOW
maleficent,1,1,mon,1,1.0,0,0,-,ooc,False,1.0000000000000013
telephonist,1,1,mon,1,1.0,0,0,conc,ooc,False,OOV/OOW
chophouse,1,1,mon,1,1.0,0,0,conc,ooc,False,OOV/OOW
sottish,1,1,mon,1,1.0,0,0,-,ooc,False,OOV/OOW
showcase,1,1,mon,2,0.125,1,0,abs-conc,ooc,False,OOV/OOW
dialect,1,1,mon,1,1.0,0,0,abs,False,False,1.0000000000000013
bicarb,1,1,mon,0,None,0,0,-,ooc,False,OOWN
strenuous,1,2,poly,2,None,1,0,-,False,False,OOWN
garland,2,2,homonyms_only_different_pos,5,0.2727272727272727,2,0,abs-conc-n,False,False,0.13162938345590552
restructure,1,1,mon,1,1.0,0,1,-,False,False,0.5902243066098047
labour union,1,1,mon,0,None,0,0,-,ooc,False,OOWN
teahouse,1,1,mon,1,1.0,0,0,conc,ooc,False,0.606286656868965
generator,1,1,mon,4,0.38095238095238093,2,0,conc,False,False,OOWN
earthbound,1,2,poly,2,None,1,0,-,ooc,False,OOV/OOW
queasiness,0,0,oov,2,0.23529411764705882,0,0,abs,True,False,OOWN
patronising,0,0,oov,5,0.15384615384615385,0,0,-,False,False,OOV/OOW
erysipelas,1,1,mon,1,1.0,0,0,abs,ooc,False,1.0000000000000009
sconce,1,1,mon,4,0.5263157894736842,2,0,conc,ooc,False,OOWN
sordid,1,2,poly,4,None,2,0,-,ooc,False,OOWN
comfortably,0,0,oov,3,None,0,0,-,False,False,OOWN
defuse,1,2,poly,1,1.0,0,0,-,True,False,1.0000000000000013
household name,1,1,mon,0,None,0,0,-,ooc,False,OOWN
fulness,1,1,mon,0,None,0,0,-,ooc,False,OOWN
hag - ridden,1,1,mon,0,None,0,0,-,ooc,False,OOWN
deformation,1,4,poly,3,0.47058823529411764,1,0,abs,ooc,False,OOWN
spotless,1,1,mon,1,1.0,0,0,-,ooc,False,1.000000000000002
untruthfully,0,0,oov,1,1.0,0,0,-,False,False,OOV/OOW
watches,1,1,mon,13,0.09090909090909091,0,0,abs-conc,ooc,False,0.10809351915073095
acidulous,1,2,poly,1,1.0,0,0,-,ooc,False,OOV/OOW
touch - and - go,1,1,mon,0,None,0,0,-,ooc,False,OOWN
Solomon Islands,0,0,oov,0,None,0,0,-,ooc,True,OOWN
opportunity,1,1,mon,1,1.0,0,3,abs,False,False,1.0000000000000016
offside,1,3,poly,3,None,0,0,abs,ooc,False,OOWN
darken,1,2,poly,3,0.2222222222222222,2,4,-,ooc,False,OOWN
vitriolic,1,1,mon,2,None,1,0,-,False,False,OOWN
misrule,2,3,homonyms_only_different_pos,1,1.0,0,0,abs,ooc,False,0.6594729494799678
