word,n_entries,n_senses_total,polysemy_type,n_synsets,min_wup_sim,n_navigli_clusters,n_onto_senses_n_v,wn-abs-conc,mipvu,metonymy_entities
consolation,1,2,poly,2,0.23529411764705882,1,3,abs,False,False
goat,1,4,poly,4,0.2608695652173913,2,0,conc-n,False,False
legume,1,3,poly,3,0.21052631578947367,1,0,conc,ooc,False
sue,1,2,poly,2,None,0,3,n,False,False
close season,1,1,mon,0,None,0,0,-,ooc,False
q . t .,1,1,mon,0,None,0,0,-,ooc,False
guardian angel,1,2,poly,0,None,0,0,-,ooc,False
possession,1,9,poly,7,0.13333333333333333,3,5,abs-conc,False,False
embolism,1,2,poly,2,0.26666666666666666,1,0,abs,ooc,False
endways,1,2,poly,3,None,1,0,-,ooc,False
rhombus,1,1,mon,1,1.0,0,0,abs,ooc,False
superb,1,1,mon,2,None,2,0,-,False,False
carryall,1,1,mon,1,1.0,0,0,conc,ooc,False
give - and - take,1,1,mon,0,None,0,0,-,ooc,False
intensifier,1,1,mon,1,1.0,0,0,abs,ooc,False
confetti,1,1,mon,1,1.0,0,0,abs,ooc,False
hold over,2,3,homonyms_only_different_pos,0,None,0,0,-,ooc,False
dyed,0,0,oov,2,None,0,0,-,False,False
bachelor's degree,1,1,mon,0,None,0,0,-,ooc,False
associate,2,4,homonyms_only_different_pos,9,0.125,5,9,abs-conc,True,False
intrench,1,1,mon,1,1.0,0,0,-,ooc,False
presume,1,4,poly,4,0.16666666666666666,2,3,-,False,False
occult,1,2,poly,7,0.16666666666666666,4,1,abs-conc,ooc,False
peugeot,0,0,oov,0,None,0,0,-,False,False
anguished,1,1,mon,3,0.2222222222222222,0,0,-,True,False
moral,2,7,homonyms_only_different_pos,3,None,1,0,abs,True,False
pejorative,1,1,mon,1,1.0,0,0,-,ooc,False
unit trust,1,1,mon,0,None,0,0,-,ooc,False
come down with,1,1,mon,0,None,0,0,-,ooc,False
laudable,1,1,mon,1,1.0,0,0,-,ooc,False
ethyl alcohol,1,1,mon,0,None,0,0,-,ooc,False
rearm,1,1,mon,2,0.2222222222222222,1,0,-,ooc,False
trunk call,1,1,mon,0,None,0,0,-,ooc,False
funerary,1,1,mon,1,1.0,0,0,-,False,False
gimmick,1,2,poly,3,0.125,1,0,abs-conc,ooc,False
roup,1,1,mon,0,None,0,0,-,ooc,False
dispensary,1,1,mon,1,1.0,0,0,conc,ooc,False
music,1,5,poly,5,0.26666666666666666,2,0,abs,True,False
crass,1,2,poly,1,1.0,0,0,-,ooc,False
cata -,1,1,mon,0,None,0,0,-,ooc,False
match point,1,1,mon,0,None,0,0,-,ooc,False
polecat,1,2,poly,2,0.9285714285714286,1,0,conc,ooc,False
carry - on,1,2,poly,0,None,0,0,-,ooc,False
heatedly,0,0,oov,1,1.0,0,0,-,True,False
dilate,1,1,mon,2,0.14285714285714285,2,0,-,ooc,False
tasteless,1,2,poly,2,None,2,0,-,ooc,False
dustup,1,1,mon,1,1.0,0,0,abs,ooc,False
encouraging,0,0,oov,5,0.2222222222222222,0,0,-,True,False
Holy Week,1,1,mon,0,None,0,0,-,ooc,False
inability,1,1,mon,2,0.4,1,0,abs,ooc,False
corselet,2,2,homonyms_also_same_pos,1,1.0,0,0,conc,ooc,False
put,4,12,homonyms_only_different_pos,10,0.11764705882352941,6,39,abs,True,False
slantwise,1,1,mon,1,1.0,0,0,-,ooc,False
southern lights,1,1,mon,0,None,0,0,-,ooc,False
close - set,1,1,mon,0,None,0,0,-,ooc,False
amaze,1,1,mon,2,0.25,1,1,-,ooc,False
drop hammer,1,1,mon,0,None,0,0,-,ooc,False
flunk,1,2,poly,2,None,0,0,abs,ooc,False
fiat,1,1,mon,1,1.0,0,0,abs,False,False
accountable,1,2,poly,1,1.0,0,0,-,ooc,False
pipe clay,1,1,mon,0,None,0,0,-,ooc,False
cottar,1,1,mon,2,0.38095238095238093,1,0,conc,ooc,False
concrete,3,4,homonyms_only_different_pos,5,0.25,3,0,conc,True,False
Cuckoo - spit,1,1,mon,0,None,0,0,-,ooc,False
Grand Prix,1,1,mon,0,None,0,0,-,ooc,False
beast of burden,1,1,mon,0,None,0,0,-,ooc,False
preacher,0,0,oov,1,1.0,0,0,conc,False,False
cleaver,1,1,mon,1,1.0,0,0,conc,ooc,False
sedan,1,1,mon,2,0.6363636363636364,2,0,conc,ooc,False
unkind,1,1,mon,2,None,1,0,-,ooc,False
disc brakes,1,1,mon,0,None,0,0,-,ooc,False
SOUTH KOREA,0,0,oov,0,None,0,0,-,ooc,True
partitive,1,1,mon,4,None,1,0,abs,ooc,False
liftboy,1,0,oov,0,None,0,0,-,ooc,False
navvy,1,1,mon,1,1.0,0,0,conc,ooc,False
brainpan,1,1,mon,1,1.0,0,0,conc,ooc,False
go far,1,2,poly,0,None,0,0,-,ooc,False
waggonette,1,1,mon,0,None,0,0,-,ooc,False
maurice,0,0,oov,0,None,0,0,-,False,False
cocktail lounge,1,1,mon,0,None,0,0,-,ooc,False
renunciation,1,1,mon,4,0.26666666666666666,1,0,abs,ooc,False
imagination,1,3,poly,3,0.5,1,1,abs,False,False
errant,1,2,poly,2,None,2,0,-,ooc,False
antiquarian,2,3,homonyms_only_different_pos,3,None,1,0,conc,ooc,False
smile,2,6,homonyms_only_different_pos,3,0.42857142857142855,1,4,abs,True,False
zither,1,1,mon,1,1.0,0,0,conc,ooc,False
placekick,1,1,mon,0,None,0,0,-,ooc,False
lexicographer,1,1,mon,1,0.9090909090909091,0,0,conc,ooc,False
errington,0,0,oov,0,None,0,0,-,False,False
lemon sole,1,1,mon,0,None,0,0,-,ooc,False
reliant,1,1,mon,1,1.0,0,0,-,ooc,False
anneal,1,1,mon,1,1.0,0,0,-,ooc,False
sting,2,11,homonyms_only_different_pos,9,0.18181818181818182,2,5,abs,ooc,False
bifocals,1,1,mon,1,1.0,0,0,conc,ooc,False
blind alley,1,1,mon,0,None,0,0,-,ooc,False
fully,1,2,poly,3,None,1,0,-,True,False
as for,1,1,mon,0,None,0,0,-,False,False
lees,1,1,mon,9,0.2222222222222222,0,0,conc-n,ooc,False
bamboozle,1,1,mon,1,1.0,0,0,-,ooc,False
force,2,17,homonyms_only_different_pos,19,0.11764705882352941,7,16,abs-conc,True,False
wash - leather,1,1,mon,0,None,0,0,-,ooc,False
fishmonger,1,1,mon,1,1.0,0,0,conc,ooc,False
wage,2,4,homonyms_only_different_pos,2,None,0,4,abs,False,False
ingest,1,1,mon,2,0.4,1,3,-,ooc,False
afflict,1,1,mon,2,0.2222222222222222,1,1,-,ooc,False
really,1,4,poly,4,None,2,0,-,False,False
formaldehyde,1,1,mon,1,0.9090909090909091,0,0,abs,ooc,False
sounding board,1,2,poly,0,None,0,0,-,ooc,False
nether,1,2,poly,3,None,1,0,-,ooc,False
deanery,1,2,poly,2,0.10526315789473684,1,0,abs-conc,ooc,False
substantially,1,2,poly,2,None,1,0,-,True,False
tureen,1,1,mon,1,1.0,0,0,conc,ooc,False
whelp,2,2,homonyms_only_different_pos,2,None,0,0,conc,True,False
camp out,1,2,poly,0,None,0,0,-,ooc,False
pursue,1,6,poly,4,0.2857142857142857,2,3,-,True,False
telegraphese,1,1,mon,1,1.0,0,0,abs,ooc,False
adulterer,1,1,mon,3,None,0,0,conc,ooc,False
impatience,1,2,poly,3,0.375,0,0,abs,False,False
come of,1,3,poly,0,None,0,0,-,ooc,False
commutable,1,1,mon,2,None,2,0,-,ooc,False
crumple,1,2,poly,4,0.2,1,3,-,ooc,False
granulate,1,1,mon,3,0.2,2,0,-,ooc,False
pith,1,4,poly,3,0.14285714285714285,2,0,abs-conc,ooc,False
wistfully,0,0,oov,1,1.0,0,0,-,False,False
daguerreotype,1,1,mon,1,1.0,0,0,conc,ooc,False
off -,1,2,poly,0,None,0,0,-,ooc,False
blueberry,1,1,mon,2,0.34782608695652173,1,0,conc,ooc,False
fondue,1,2,poly,2,0.875,1,0,conc,ooc,False
emend,1,1,mon,1,1.0,0,0,-,ooc,False
bevel gear,1,1,mon,0,None,0,0,-,ooc,False
bearer,1,5,poly,4,0.6,2,0,conc,ooc,False
Clarke,0,0,oov,0,None,0,0,-,ooc,True
sinewy,1,2,poly,3,None,0,0,-,ooc,False
softhearted,1,1,mon,1,1.0,0,0,-,ooc,False
perform,1,4,poly,4,0.2,2,3,-,True,False
pour out,1,1,mon,0,None,0,0,-,ooc,False
chancel,1,1,mon,1,1.0,0,0,conc,ooc,False
conformable,1,3,poly,3,None,1,0,-,ooc,False
abruptly,0,0,oov,1,1.0,0,0,-,False,False
trimming,1,2,poly,12,0.1,1,0,abs-conc,ooc,False
auriferous,1,1,mon,1,1.0,0,0,-,ooc,False
jennet,0,0,oov,1,1.0,0,0,conc,False,False
warrant officer,1,2,poly,0,None,0,0,-,ooc,False
drowse,2,3,homonyms_only_different_pos,3,0.6,1,0,conc,ooc,False
horse chestnut,1,2,poly,0,None,0,0,-,ooc,False
crossed,0,0,oov,10,0.18181818181818182,0,0,-,True,False
sparking plug,1,1,mon,0,None,0,0,-,ooc,False
carbon monoxide,1,1,mon,0,None,0,0,-,ooc,False
736,0,0,oov,0,None,0,0,-,False,False
coleslaw,1,1,mon,1,1.0,0,0,conc,ooc,False
headquarters,1,1,mon,4,0.1111111111111111,1,3,abs-conc,True,False
sunder,1,1,mon,1,1.0,0,0,-,ooc,False
prot -,1,1,mon,0,None,0,0,-,ooc,False
justifiable,1,1,mon,1,1.0,0,0,-,ooc,False
squall,3,3,homonyms_also_same_pos,4,0.25,1,4,conc,ooc,False
freeze - dry,1,1,mon,0,None,0,0,-,ooc,False
kerfuffle,1,1,mon,1,1.0,0,0,abs,ooc,False
Burj al-Laqlaq Society,0,0,oov,0,None,0,0,-,ooc,True
gonad,1,1,mon,1,1.0,0,0,conc,ooc,False
lillet,0,0,oov,0,None,0,0,-,False,False
necrophiliac,1,1,mon,0,None,0,0,-,ooc,False
forefather,1,2,poly,2,0.6,1,0,conc,ooc,False
piece together,1,2,poly,0,None,0,0,-,ooc,False
dago,1,1,mon,1,1.0,0,0,conc,ooc,False
effeminacy,1,1,mon,1,1.0,0,0,abs,ooc,False
vade mecum,1,1,mon,0,None,0,0,-,ooc,False
meanwhile,1,2,poly,3,None,1,0,abs,False,False
gazette,2,2,homonyms_only_different_pos,2,None,0,0,conc,ooc,False
repress,1,2,poly,4,0.18181818181818182,1,0,-,False,False
fall in with,1,2,poly,0,None,0,0,-,ooc,False
warningly,0,0,oov,0,None,0,0,-,False,False
serve out,1,1,mon,0,None,0,0,-,ooc,False
ricki,0,0,oov,0,None,0,0,-,False,False
bucolic,1,1,mon,4,0.13333333333333333,2,0,abs-conc,ooc,False
Michael Jordan,0,0,oov,0,None,0,0,-,ooc,True
General Motors,0,0,oov,0,None,0,0,-,ooc,True
amorous,1,1,mon,2,None,1,0,-,False,False
monoplane,1,1,mon,1,1.0,0,0,conc,ooc,False
injured,0,0,oov,4,0.2222222222222222,0,0,-,True,False
irony,1,2,poly,3,0.25,1,0,abs,False,False
Signor,1,1,mon,1,1.0,0,0,conc,ooc,False
armour plate,1,1,mon,0,None,0,0,-,ooc,False
raisin,1,1,mon,1,0.75,0,0,conc,False,False
torquay,0,0,oov,0,None,0,0,-,False,False
malachite,1,1,mon,1,1.0,0,0,abs,ooc,False
coconut,1,2,poly,3,0.21052631578947367,2,0,conc,ooc,False
impound,1,1,mon,2,0.25,2,0,-,ooc,False
luxuriantly,0,0,oov,2,None,0,0,-,False,False
sedge,1,1,mon,1,1.0,0,0,conc,ooc,False
calf,2,4,homonyms_also_same_pos,4,0.2,2,0,abs-conc,ooc,False
street,1,5,poly,5,0.11764705882352941,4,0,abs-conc,False,False
ascend,1,3,poly,8,0.16666666666666666,4,6,-,False,False
evolution,1,3,poly,2,0.6666666666666666,2,0,conc,ooc,False
18,0,0,oov,2,None,0,0,abs,False,False
assemblyman,1,1,mon,1,1.0,0,0,conc,ooc,False
pone,1,1,mon,1,1.0,0,0,conc,ooc,False
drub,1,2,poly,1,1.0,0,0,-,ooc,False
re - present,1,1,mon,0,None,0,0,-,ooc,False
gall bladder,1,1,mon,0,None,0,0,-,ooc,False
deviant,1,1,mon,2,None,0,0,conc,ooc,False
frustrate,1,2,poly,2,0.25,1,3,-,ooc,False
catatonic,1,1,mon,1,1.0,0,0,-,ooc,False
alias,2,2,homonyms_only_different_pos,2,None,0,0,abs,ooc,False
stigma,1,2,poly,4,0.11764705882352941,4,0,abs-conc,ooc,False
taiwan,0,0,oov,2,0.8333333333333334,0,0,n,False,False
majority,2,6,homonyms_only_different_pos,3,0.25,2,5,abs,False,False
compel,1,2,poly,2,0.3333333333333333,1,1,-,False,False
hardtop,1,1,mon,1,1.0,0,0,conc,ooc,False
candour,1,1,mon,2,0.25,1,0,abs,ooc,False
forgivable,1,1,mon,1,1.0,0,0,-,ooc,False
puff out,1,3,poly,0,None,0,0,-,ooc,False
J. R. R. Tolkien,0,0,oov,0,None,0,0,-,ooc,True
splat,1,1,mon,5,0.10526315789473684,2,0,abs-conc,ooc,False
evangelist,1,1,mon,2,0.5454545454545454,1,0,conc,ooc,False
dickybird,1,2,poly,1,1.0,0,0,conc,ooc,False
subtitles,1,1,mon,3,0.2857142857142857,0,0,abs,ooc,False
bellingham,0,0,oov,1,1.0,0,0,n,False,False
marsupial,1,1,mon,2,None,0,0,conc,ooc,False
Danish,1,1,mon,3,0.10526315789473684,1,0,abs-conc,ooc,False
divination,1,2,poly,3,0.2222222222222222,1,0,abs,ooc,False
numinous,1,1,mon,2,None,1,0,-,ooc,False
confess,1,5,poly,3,0.8,1,4,-,ooc,False
ante meridiem,1,1,mon,0,None,0,0,-,ooc,False
thermosetting,1,1,mon,1,1.0,0,0,-,ooc,False
homing pigeon,1,2,poly,0,None,0,0,-,ooc,False
untie,1,1,mon,2,0.25,1,0,-,ooc,False
wordlessly,0,0,oov,1,1.0,0,0,-,False,False
inset,2,2,homonyms_only_different_pos,4,0.5882352941176471,1,0,conc,ooc,False
worse,3,9,homonyms_only_different_pos,18,None,2,1,abs,ooc,False
humidor,1,1,mon,0,None,0,0,-,ooc,False
author,1,2,poly,3,0.631578947368421,1,0,conc,False,False
illuminating,1,1,mon,4,0.16666666666666666,0,0,-,ooc,False
plover,1,1,mon,1,1.0,0,0,conc,ooc,False
pensionable,1,1,mon,1,1.0,0,0,-,ooc,False
creation,1,4,poly,6,0.125,2,4,abs-conc-n,True,False
cut down,1,7,poly,0,None,0,0,-,ooc,False
disc harrow,1,1,mon,0,None,0,0,-,ooc,False
disorganize,1,1,mon,1,0.5,0,0,-,ooc,False
host,4,6,homonyms_also_same_pos,11,0.10526315789473684,5,11,abs-conc,False,False
Facebook,0,0,oov,0,None,0,0,-,ooc,True
greenfly,1,1,mon,1,1.0,0,0,conc,ooc,False
stirrer,1,1,mon,2,0.4444444444444444,2,0,conc,ooc,False
postbox,1,2,poly,1,1.0,0,0,conc,ooc,False
unburden,1,2,poly,2,0.3333333333333333,1,0,-,ooc,False
barrow boy,1,1,mon,0,None,0,0,-,ooc,False
elocutionist,1,2,poly,1,1.0,0,0,conc,ooc,False
reanimate,1,1,mon,1,1.0,0,0,-,True,False
oho,1,1,mon,0,None,0,0,-,ooc,False
trainbearer,1,1,mon,1,1.0,0,0,conc,ooc,False
American football,1,1,mon,0,None,0,0,-,ooc,False
brinkmanship,1,1,mon,1,1.0,0,0,abs,ooc,False
hallo,1,1,mon,0,None,0,0,-,False,False
varied,1,2,poly,7,0.2857142857142857,1,0,-,False,False
salaam,2,3,homonyms_only_different_pos,2,None,0,0,abs,ooc,False
Scotland,0,0,oov,1,1.0,0,0,n,ooc,True
flatten,1,2,poly,3,0.25,2,5,-,ooc,False
roll in,2,4,homonyms_only_different_pos,0,None,0,0,-,ooc,False
retributive,1,1,mon,2,None,0,0,-,ooc,False
calamity,1,1,mon,1,1.0,0,0,abs,ooc,False
adage,1,1,mon,1,1.0,0,0,abs,ooc,False
honorary,1,2,poly,1,1.0,0,0,-,False,False
neocolonialism,1,2,poly,1,1.0,0,0,abs,ooc,False
talks,1,1,mon,12,0.21052631578947367,0,0,abs,ooc,False
feeder,1,4,poly,6,0.25,3,0,conc,ooc,False
subservient,1,2,poly,3,None,1,0,-,ooc,False
nose into,1,1,mon,0,None,0,0,-,ooc,False
web - footed,1,1,mon,0,None,0,0,-,ooc,False
waver,1,2,poly,10,0.13333333333333333,1,4,abs-conc,ooc,False
gummy,1,1,mon,2,None,1,0,-,ooc,False
arum,1,1,mon,2,0.2,1,0,abs-conc,ooc,False
augment,1,1,mon,2,0.2,1,1,-,ooc,False
embezzle,1,1,mon,1,1.0,0,0,-,ooc,False
amplify,1,3,poly,4,0.14285714285714285,2,3,-,ooc,False
completely,1,1,mon,2,None,1,0,-,False,False
kohl,1,1,mon,1,1.0,0,0,conc,ooc,False
boogie,0,0,oov,2,None,0,0,abs,False,False
tell,1,15,poly,9,0.125,2,5,n,True,False
checkrail,1,1,mon,0,None,0,0,-,ooc,False
openwork,1,1,mon,1,1.0,0,0,conc,ooc,False
token,1,6,poly,5,0.11764705882352941,3,0,abs-conc,ooc,False
account for,1,3,poly,0,None,0,0,-,ooc,False
certificated,1,1,mon,3,0.13333333333333333,0,0,-,ooc,False
envelop,1,1,mon,1,1.0,0,0,-,True,False
characteristically,0,0,oov,1,1.0,0,0,-,False,False
re-use,0,0,oov,0,None,0,0,-,False,False
right of common,1,1,mon,0,None,0,0,-,ooc,False
definition,1,3,poly,2,0.2857142857142857,2,3,abs,False,False
suspense,1,1,mon,3,0.4444444444444444,1,0,abs,ooc,False
curtail,1,1,mon,2,0.4444444444444444,1,1,-,ooc,False
condenser,1,1,mon,4,0.47619047619047616,3,0,conc,ooc,False
loving cup,1,1,mon,0,None,0,0,-,ooc,False
give in,1,2,poly,0,None,0,0,-,ooc,False
kingdom,1,5,poly,6,0.11764705882352941,2,0,abs-conc,False,False
poach,2,3,homonyms_also_same_pos,2,0.2,2,0,-,ooc,False
tittle - tattle,2,2,homonyms_only_different_pos,0,None,0,0,-,ooc,False
charter member,1,1,mon,0,None,0,0,-,ooc,False
heterosexual,1,1,mon,2,None,0,0,conc,ooc,False
visitant,1,2,poly,1,0.6666666666666666,0,0,conc,ooc,False
conlon,0,0,oov,0,None,0,0,-,False,False
breathe out,1,1,mon,0,None,0,0,-,ooc,False
firepower,1,1,mon,1,1.0,0,0,abs,ooc,False
nationwide,1,1,mon,2,None,0,0,-,False,False
raphael,0,0,oov,2,0.10526315789473684,0,0,abs-n,False,False
flank,2,5,homonyms_only_different_pos,5,0.125,2,0,abs-conc,True,False
adverbial,1,1,mon,2,None,0,0,abs,ooc,False
filler,1,2,poly,5,0.15384615384615385,3,0,abs-conc,ooc,False
emeritus,1,1,mon,2,None,0,0,conc,ooc,False
Christian name,1,1,mon,0,None,0,0,-,ooc,False
ichneumon fly,1,1,mon,0,None,0,0,-,ooc,False
Heidrun,0,0,oov,0,None,0,0,-,ooc,True
goody - goody,1,1,mon,0,None,0,0,-,ooc,False
ice - cream soda,1,1,mon,0,None,0,0,-,ooc,False
syncopate,1,1,mon,2,0.2,2,0,-,ooc,False
mask,2,6,homonyms_only_different_pos,9,0.125,5,12,abs-conc,True,False
stanchion,1,2,poly,1,1.0,0,0,conc,ooc,False
spit,4,10,homonyms_also_same_pos,8,0.1,5,7,abs-conc,False,False
imitative,1,1,mon,3,None,2,0,-,ooc,False
unrest,1,2,poly,2,0.5714285714285714,1,3,abs,ooc,False
umbrella,1,3,poly,4,0.09523809523809523,3,0,abs-conc,False,False
well,5,37,homonyms_only_different_pos,22,0.1111111111111111,8,0,abs-conc,True,False
earthnut,1,2,poly,4,0.19047619047619047,2,0,conc,ooc,False
petty larceny,1,1,mon,0,None,0,0,-,ooc,False
- ward,1,1,mon,0,None,0,0,-,ooc,False
ribbed,1,1,mon,4,0.18181818181818182,2,0,-,ooc,False
head off,1,2,poly,0,None,0,0,-,ooc,False
ring in,1,1,mon,0,None,0,0,-,ooc,False
contemplate,1,3,poly,4,0.2222222222222222,1,3,-,True,False
remarkable,1,1,mon,2,None,1,0,-,False,False
laid-back,0,0,oov,1,1.0,0,0,-,False,False
contagion,1,3,poly,3,0.21052631578947367,1,0,abs,ooc,False
poetic justice,1,1,mon,0,None,0,0,-,ooc,False
winding,1,1,mon,10,0.2,1,0,abs,False,False
nadia,0,0,oov,0,None,0,0,-,False,False
overlap,2,2,homonyms_only_different_pos,5,0.1111111111111111,2,1,abs-conc,False,False
Indian corn,1,1,mon,0,None,0,0,-,ooc,False
bouncy,1,2,poly,2,None,1,0,-,ooc,False
denationalize,1,1,mon,1,1.0,0,0,-,ooc,False
high explosive,1,1,mon,0,None,0,0,-,ooc,False
PTA,1,1,mon,0,None,0,0,-,ooc,False
pyjama,1,1,mon,2,0.7619047619047619,0,0,conc,ooc,False
novocaine,1,1,mon,1,1.0,0,0,conc,ooc,False
inebriate,2,2,homonyms_only_different_pos,4,0.2,1,0,conc,ooc,False
full circle,1,1,mon,0,None,0,0,-,ooc,False
pp,1,2,poly,0,None,0,0,-,ooc,False
group practice,1,1,mon,0,None,0,0,-,ooc,False
admonitory,1,1,mon,2,None,1,0,-,ooc,False
follow up,1,2,poly,0,None,0,0,-,ooc,False
ambergris,1,1,mon,1,1.0,0,0,abs,ooc,False
stoop,2,5,homonyms_only_different_pos,8,0.1,5,4,abs-conc,True,False
Central African Republic,0,0,oov,0,None,0,0,-,ooc,True
suffocate,1,1,mon,7,0.14285714285714285,1,4,-,ooc,False
reduced,0,0,oov,22,0.125,0,0,-,True,False
embosomed,1,1,mon,0,None,0,0,-,ooc,False
lapsed,1,2,poly,7,0.16666666666666666,0,0,-,ooc,False
marker,1,3,poly,3,0.13333333333333333,2,0,abs-conc,ooc,False
roast,2,6,homonyms_only_different_pos,5,0.10526315789473684,3,3,abs-conc,True,False
capillary,1,1,mon,4,0.2,3,0,conc,ooc,False
peanut butter,1,1,mon,0,None,0,0,-,ooc,False
interestingly,0,0,oov,1,1.0,0,0,-,False,False
downdraught,1,1,mon,0,None,0,0,-,ooc,False
feel for,1,1,mon,0,None,0,0,-,ooc,False
foot rot,1,1,mon,0,None,0,0,-,ooc,False
harquebus,1,1,mon,1,1.0,0,0,conc,ooc,False
mole,3,3,homonyms_also_same_pos,6,0.09523809523809523,6,0,abs-conc,ooc,False
melt away,1,1,mon,0,None,0,0,-,ooc,False
worst,4,9,homonyms_only_different_pos,20,0.26666666666666666,1,0,abs,False,False
cleft,1,1,mon,6,0.25,2,0,abs,False,False
syphilis,1,1,mon,1,1.0,0,0,abs,ooc,False
open season,1,1,mon,0,None,0,0,-,ooc,False
temple,2,2,homonyms_also_same_pos,4,0.25,2,0,conc,True,False
stock up,1,1,mon,0,None,0,0,-,ooc,False
langan,0,0,oov,0,None,0,0,-,False,False
solidity,1,1,mon,3,0.4,1,0,abs,ooc,False
hesitate,1,2,poly,2,0.2857142857142857,1,3,-,False,False
focal,1,1,mon,2,None,1,0,-,ooc,False
lobsterpot,1,1,mon,0,None,0,0,-,ooc,False
vacuous,1,2,poly,4,None,2,0,-,ooc,False
ampersand,1,1,mon,1,1.0,0,0,abs,ooc,False
bract,1,1,mon,1,1.0,0,0,conc,ooc,False
occupational hazard,1,1,mon,0,None,0,0,-,ooc,False
consciousness,1,4,poly,2,0.25,2,0,abs,True,False
swallow,3,6,homonyms_also_same_pos,11,0.1,4,7,abs-conc,True,False
blunder,2,3,homonyms_only_different_pos,4,0.18181818181818182,1,0,abs,ooc,False
pneumoconiosis,1,1,mon,1,1.0,0,0,abs,ooc,False
knavery,1,1,mon,1,1.0,0,0,abs,ooc,False
severance pay,1,1,mon,0,None,0,0,-,ooc,False
prairie,1,1,mon,1,1.0,0,0,abs,ooc,False
longhaired,1,2,poly,0,None,0,0,-,ooc,False
dreamy,1,4,poly,2,None,1,0,-,ooc,False
mature,2,5,homonyms_only_different_pos,11,0.11764705882352941,3,4,-,True,False
celebrate,1,4,poly,3,0.2222222222222222,1,3,-,False,False
cage,2,5,homonyms_only_different_pos,6,0.1,1,0,abs-conc-n,False,False
usury,1,1,mon,2,0.21052631578947367,1,0,abs,ooc,False
1890,0,0,oov,0,None,0,0,-,False,False
corny,1,1,mon,1,1.0,0,0,-,ooc,False
Assyrian people,0,0,oov,0,None,0,0,-,ooc,True
texaco,0,0,oov,0,None,0,0,-,False,False
billy goat,1,1,mon,0,None,0,0,-,ooc,False
commentator,1,1,mon,2,0.631578947368421,1,0,conc,False,False
witless,1,1,mon,1,1.0,0,0,-,ooc,False
hunchback,1,1,mon,2,0.13333333333333333,1,0,abs-conc,ooc,False
fiord,1,1,mon,1,1.0,0,0,conc,ooc,False
webbed,1,1,mon,3,None,2,0,-,ooc,False
tom,0,0,oov,3,0.5217391304347826,1,0,conc,False,False
anagram,1,1,mon,2,None,0,0,abs,ooc,False
hilbert,0,0,oov,1,1.0,0,0,n,False,False
casebook,1,1,mon,2,None,0,0,abs,ooc,False
malfeasance,1,2,poly,1,1.0,0,0,abs,ooc,False
GPO,1,1,mon,1,1.0,0,0,abs,ooc,False
polymorphous,1,1,mon,3,None,0,0,-,ooc,False
gel,2,3,homonyms_only_different_pos,4,0.2222222222222222,2,0,abs-conc,ooc,False
reviving,0,0,oov,6,0.15384615384615385,0,0,-,True,False
frame-up,0,0,oov,1,1.0,0,0,abs,False,False
tex-mex,0,0,oov,0,None,0,0,-,False,False
chastisement,1,1,mon,2,0.25,0,0,abs,ooc,False
dairy,1,3,poly,1,1.0,0,0,conc,ooc,False
The Washington Post,0,0,oov,0,None,0,0,-,ooc,True
squadron leader,1,1,mon,0,None,0,0,-,ooc,False
ultra -,1,1,mon,0,None,0,0,-,ooc,False
quarter,2,15,homonyms_only_different_pos,18,0.08695652173913043,8,17,abs-conc,True,False
amnesia,1,1,mon,1,1.0,0,0,abs,ooc,False
reside,1,1,mon,3,0.25,2,1,-,False,False
inadequate,1,2,poly,2,None,1,0,-,ooc,False
powder,2,7,homonyms_only_different_pos,5,0.16666666666666666,2,0,abs-conc,False,False
send - off,1,1,mon,0,None,0,0,-,ooc,False
bundle up,1,2,poly,0,None,0,0,-,ooc,False
trendy,2,2,homonyms_only_different_pos,1,1.0,0,0,-,ooc,False
cote,1,1,mon,1,1.0,0,0,conc,False,False
proffer,2,2,homonyms_only_different_pos,2,None,0,0,abs,ooc,False
impolite,1,1,mon,1,1.0,0,0,-,ooc,False
exterritorial,1,1,mon,1,1.0,0,0,-,ooc,False
£135,0,0,oov,0,None,0,0,-,False,False
bolthole,1,1,mon,0,None,0,0,-,ooc,False
close down,1,1,mon,0,None,0,0,-,ooc,False
sleep through,1,1,mon,0,None,0,0,-,ooc,False
aura,1,2,poly,3,0.26666666666666666,3,0,abs,ooc,False
aesthetics,1,1,mon,2,0.5263157894736842,0,0,abs,ooc,False
depredation,1,1,mon,2,0.47058823529411764,1,0,abs,ooc,False
December,1,1,mon,1,1.0,0,0,abs,ooc,False
finsbury,0,0,oov,0,None,0,0,-,False,False
iguana,1,1,mon,1,1.0,0,0,conc,ooc,False
bridge over,1,2,poly,0,None,0,0,-,ooc,False
cryptic,1,1,mon,3,None,1,0,-,ooc,False
hot flush,1,1,mon,0,None,0,0,-,ooc,False
sturgeon,1,1,mon,1,1.0,0,0,conc,ooc,False
newsagent,1,1,mon,1,1.0,0,0,conc,False,False
balls up,1,1,mon,0,None,0,0,-,ooc,False
perjurer,1,1,mon,1,1.0,0,0,conc,ooc,False
agony column,1,1,mon,0,None,0,0,-,ooc,False
stentorian,1,1,mon,1,1.0,0,0,-,ooc,False
au pair,1,1,mon,0,None,0,0,-,ooc,False
porn,1,1,mon,1,1.0,0,0,abs,ooc,False
termite,1,1,mon,1,1.0,0,0,conc,ooc,False
